,Date,Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1302,2008-02-13,1973053.7,0.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,179.0,0.0,0.0,197.0,0.0,0.0,551.0,0.0,0.0,0.0,712.0,389.0,0.0,0.0,0.0,0.0,478.0,0.0,0.0
1303,2008-02-14,1135417.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0
1304,2008-02-15,1069041.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0
1305,2008-02-17,1069041.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,277.0,0.0
1306,2008-02-18,837869.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,0.0,353.0,0.0,0.0,0.0,267.0,0.0,0.0,298.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,1126.0,0.0,0.0
1307,2008-02-19,925646.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,858.0,0.0,0.0
1308,2008-02-20,1865980.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,816.0,0.0,0.0,212.0,358.0,0.0,0.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0
1309,2008-02-21,853914.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,0.0,0.0,0.0,949.0,0.0,197.0,0.0,0.0
1310,2008-02-22,1653612.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0
1311,2008-02-24,1653612.1,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,2008-02-25,1246370.1,0.0,226.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0,0.0,0.0
1313,2008-02-26,1356886.1,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,179.0,0.0
1314,2008-02-27,1590117.1,0.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.0,0.0,0.0
1315,2008-02-28,1024564.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,148.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0
1316,2008-02-29,1043274.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,347.0,0.0,0.0
1317,2008-03-02,1043274.1,0.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0
1318,2008-03-03,1342101.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,317.0,0.0,1947.0,0.0,0.0,247.0,0.0,1400.0,0.0,0.0
1319,2008-03-04,1004934.1,0.0,0.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0
1320,2008-03-05,1077987.1,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,193.0,0.0,208.0,0.0,0.0,0.0,0.0,344.0,302.0,0.0,0.0,326.0,0.0,0.0,139.0,0.0
1321,2008-03-06,1035358.1,0.0,413.0,1319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,2008-03-07,1820724.1,0.0,80.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,290.0,0.0,0.0,868.0,0.0
1323,2008-03-09,1820724.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,2008-03-10,1305328.1,0.0,0.0,883.0,0.0,0.0,0.0,100.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,498.0,0.0,172.0,201.0,423.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,2008-03-11,3629659.1,401.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,659.0,251.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,2008-03-12,1986497.1,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,446.0,150.0,0.0,0.0,248.0,796.0,444.0,257.0,0.0,0.0,266.0,0.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,2008-03-13,1840121.1,0.0,0.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,336.0,0.0,0.0,305.0,711.0,0.0,0.0,0.0,600.0,0.0,308.0,0.0,0.0
1328,2008-03-14,3391497.1,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,764.0,0.0,0.0,0.0,645.0,0.0,0.0,236.0,0.0,0.0,0.0,635.0,0.0,687.0,0.0,0.0
1329,2008-03-16,3391497.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0
1330,2008-03-17,3009100.1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,123.0,240.0,279.0,0.0,915.0,0.0,1602.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,2008-03-18,2079212.1,277.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,803.0,155.0,0.0,0.0,0.0,0.0,0.0,813.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0
1332,2008-03-19,2464842.1,0.0,0.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,516.0,287.0,427.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,0.0,566.0,0.0,0.0
1333,2008-03-20,2334515.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,415.0,157.0,0.0,614.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0
1334,2008-03-21,1666401.1,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,250.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,2008-03-23,1666401.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0
1336,2008-03-24,1674032.1,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,449.0,390.0,0.0,673.0,0.0,421.0,0.0,0.0
1337,2008-03-25,4437341.1,0.0,0.0,0.0,0.0,0.0,409.0,27.0,0.0,0.0,0.0,0.0,321.0,154.0,0.0,0.0,0.0,0.0,0.0,841.0,0.0,0.0,0.0,426.0,0.0,0.0,719.0,0.0,0.0,0.0,0.0
1338,2008-03-26,1818393.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,188.0,0.0,0.0,287.0,0.0,0.0,0.0,943.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,2008-03-27,1874224.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,0.0,0.0,208.0,0.0,0.0,0.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,2008-03-28,1984488.1,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,227.0,143.0,0.0,580.0,0.0,0.0,0.0,1680.0,0.0,0.0,373.0,470.0,0.0,0.0,1095.0,0.0,272.0,230.0,0.0
1341,2008-03-30,1984488.1,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0
1342,2008-03-31,1404161.1,0.0,0.0,1358.0,0.0,0.0,988.0,0.0,0.0,0.0,0.0,202.0,208.0,0.0,0.0,377.0,206.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,744.0,0.0,0.0,0.0,0.0
1343,2008-04-01,1078886.1,241.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,209.0,566.0,0.0,0.0,0.0,937.0,0.0,0.0,819.0,0.0,1893.0,159.0,0.0
1344,2008-04-02,2079136.1,0.0,568.0,2873.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,103.0,156.0,0.0,0.0,295.0,0.0,302.0,0.0,688.0,0.0,0.0,0.0,511.0,352.0,0.0,1630.0,0.0,0.0,0.0,0.0
1345,2008-04-03,1937430.1,175.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,167.0,0.0,0.0,255.0,0.0,0.0,0.0,852.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0
1346,2008-04-04,2367683.1,0.0,406.0,703.0,329.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,258.0,0.0,216.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,777.0,0.0
1347,2008-04-06,2367683.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,0.0,0.0,0.0,0.0,893.0,0.0,239.0,179.0,0.0
1348,2008-04-07,1601107.1,0.0,0.0,397.0,0.0,0.0,0.0,40.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,203.0,182.0,0.0,0.0,0.0,0.0,130.0,515.0,694.0,0.0,0.0,678.0,0.0,0.0,0.0,0.0
1349,2008-04-08,1574205.1,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,279.0,0.0,175.0,0.0,615.0,0.0,452.0,418.0,275.0,0.0,0.0,605.0,0.0,2481.0,0.0,0.0
1350,2008-04-09,1574205.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,2008-04-10,1670333.1,113.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,456.0,0.0,0.0,0.0,471.0,381.0,0.0,237.0,297.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,2008-04-11,3176459.1,0.0,0.0,200.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,301.0,460.0,145.0,328.0,607.0,0.0,536.0,464.0,1077.0,211.0,192.0,0.0,0.0,0.0,0.0,856.0,0.0,0.0,225.0,387.0
1353,2008-04-13,3176459.1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,2008-04-14,1386554.1,0.0,311.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,474.0,478.0,0.0,0.0,467.0,0.0,145.0,0.0,0.0,328.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
1355,2008-04-15,1235453.1,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,198.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,0.0,371.0,187.0,0.0
1356,2008-04-16,1224093.1,0.0,0.0,1272.0,0.0,0.0,232.0,252.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,241.0,0.0,0.0,600.0,0.0,378.0,0.0,597.0,0.0,0.0,0.0,0.0,1392.0,154.0,0.0
1357,2008-04-17,812663.1,0.0,300.0,2685.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,910.0,0.0,566.0,0.0,0.0,0.0,0.0,664.0,0.0,1814.0,0.0,0.0
1358,2008-04-18,1268026.1,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,288.0,0.0
1359,2008-04-20,1268026.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,810.0,0.0,485.0,0.0,0.0
1360,2008-04-21,2372783.1,188.0,481.0,510.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,934.0,0.0,253.0,560.0,0.0,523.0,238.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,297.0,144.0
1361,2008-04-22,1867853.1,86.0,320.0,396.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,936.0,0.0,0.0,255.0,0.0,0.0,0.0,791.0,100.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0
1362,2008-04-23,2341169.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,179.0,135.0,0.0,0.0,279.0,0.0,487.0,0.0,956.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,2008-04-24,3192184.1,0.0,0.0,374.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,227.0,130.0,0.0,183.0,0.0,0.0,1820.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0,970.0,0.0,0.0
1364,2008-04-25,2139405.1,0.0,0.0,457.0,268.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,450.0,0.0,2269.0,0.0,1183.0,0.0,374.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,2008-04-27,2139405.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,2008-04-28,1487059.1,192.0,1725.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,350.0,1052.0,0.0,0.0,1044.0,250.0,0.0,0.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0
1367,2008-04-29,1391813.1,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,568.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,2008-04-30,908909.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,185.0,0.0,0.0,0.0,234.0,1203.0,0.0,550.0,0.0,174.0,0.0,0.0,0.0,0.0,750.0,0.0,430.0,0.0,0.0
1369,2008-05-01,908909.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,2008-05-02,2005240.1,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,225.0,1520.0,0.0,0.0,980.0,0.0,0.0,215.0,1688.0,0.0,0.0,0.0,0.0,219.0,420.0,0.0
1371,2008-05-05,2005240.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,2008-05-06,1094611.1,466.0,0.0,0.0,0.0,0.0,331.0,36.0,0.0,0.0,0.0,948.0,0.0,0.0,0.0,0.0,0.0,154.0,105.0,1054.0,0.0,81.0,0.0,408.0,0.0,0.0,1173.0,0.0,0.0,0.0,0.0
1373,2008-05-07,2182385.1,245.0,0.0,0.0,0.0,0.0,247.0,39.0,0.0,0.0,0.0,0.0,191.0,138.0,0.0,0.0,0.0,0.0,0.0,955.0,0.0,0.0,59.0,0.0,0.0,0.0,1074.0,0.0,0.0,270.0,0.0
1374,2008-05-08,1262728.1,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,239.0
1375,2008-05-09,1441001.1,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1440.0,0.0,708.0,0.0,0.0,0.0,0.0,1098.0,281.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0
1376,2008-05-10,1441001.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0
1377,2008-05-11,1441001.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,0.0,0.0,166.0,0.0
1378,2008-05-12,1441001.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,2008-05-13,1061217.1,472.0,77.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,203.0,0.0,0.0,167.0,675.0,0.0,1168.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,2008-05-14,1242808.1,0.0,534.0,187.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,525.0,908.0,0.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,0.0,0.0,0.0,0.0,1064.0,0.0,0.0,169.0,0.0
1381,2008-05-15,1574064.1,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,996.0,0.0,180.0,0.0,542.0,0.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,2008-05-16,1396927.1,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,268.0,1206.0,0.0,0.0,0.0,0.0,164.0,328.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,283.0,0.0
1383,2008-05-18,1396927.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,732.0,0.0,0.0,0.0,0.0
1384,2008-05-19,1343031.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,980.0,0.0,0.0,372.0,0.0,193.0,0.0,724.0,0.0,358.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,2008-05-20,1385263.1,80.0,326.0,865.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,1932.0,269.0,0.0,0.0,437.0,0.0,0.0,284.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,0.0,213.0,0.0,0.0
1386,2008-05-21,1325215.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,0.0,107.0,142.0,0.0,0.0,0.0,0.0,2326.0,0.0,275.0,0.0,0.0,0.0,0.0,470.0,0.0,884.0,0.0,0.0
1387,2008-05-22,1669117.1,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,1385.0,159.0,0.0,0.0,209.0,161.0,0.0,0.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,2008-05-23,789422.1,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,974.0,1502.0,144.0,0.0,199.0,0.0,0.0,0.0,1101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,2008-05-24,789422.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,2008-05-25,789422.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0
1391,2008-05-26,1167643.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,547.0,0.0,0.0,0.0,1471.0,0.0,310.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,2008-05-27,1456641.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,314.0
1393,2008-05-28,1511048.5,0.0,0.0,1110.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,133.0,175.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,2008-05-29,1219634.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.0,1173.0,0.0,0.0,523.0,0.0,0.0,1020.0,1562.0,0.0,93.0,0.0,0.0,0.0,0.0,527.0,0.0,740.0,0.0,0.0
1395,2008-05-30,725948.1,0.0,0.0,3011.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,233.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,219.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.0,0.0,0.0
1396,2008-06-01,725948.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,2008-06-02,1132809.1,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,638.0,0.0,0.0,597.0,0.0,0.0,0.0,886.0,0.0,0.0,0.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,2008-06-03,2289652.1,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,254.0,0.0,329.0,959.0,205.0,161.0,1007.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,0.0,537.0,0.0,0.0
1399,2008-06-04,1591338.1,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,283.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,641.0,0.0,0.0,803.0,0.0,1455.0,0.0,0.0
1400,2008-06-05,1140643.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,0.0,272.0,998.0,0.0,0.0,1404.0,0.0,1412.0,0.0,0.0
1401,2008-06-08,1140643.1,0.0,423.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,2008-06-09,1493913.1,0.0,0.0,1334.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,0.0,346.0,638.0,329.0
1403,2008-06-10,1284423.1,0.0,0.0,889.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,922.0,0.0,0.0,188.0,379.0
